run_id,architecture,tfup_s,tcp_s
1683,A0_GROUND_ONLY,307.601981904626,307.601981904626
1683,A1_COMPRESSED_FULL,270.94759382697754,270.94759382697754
1683,A2_QUICKLOOK_FIRST,19.094759382697752,19.094759382697752
1683,A3_ROI_FIRST,110.94759382697754,110.94759382697754
1683,A4_PROGRESSIVE,30.96397782697754,81.71505622697754
1684,A0_GROUND_ONLY,304.2449014590954,304.2449014590954
1684,A1_COMPRESSED_FULL,267.2586392433088,267.2586392433088
1684,A2_QUICKLOOK_FIRST,18.725863924330874,18.725863924330874
1684,A3_ROI_FIRST,107.25863924330875,107.25863924330875
1684,A4_PROGRESSIVE,27.275023243308752,78.02610164330875
1685,A0_GROUND_ONLY,290.66315469333443,290.66315469333443
1685,A1_COMPRESSED_FULL,271.59564279085924,271.59564279085924
1685,A2_QUICKLOOK_FIRST,19.159564279085924,19.159564279085924
1685,A3_ROI_FIRST,111.59564279085922,111.59564279085922
1685,A4_PROGRESSIVE,31.612026790859222,82.36310519085922
1686,A0_GROUND_ONLY,266.94108067164103,266.94108067164103
1686,A1_COMPRESSED_FULL,269.1104322952046,269.1104322952046
1686,A2_QUICKLOOK_FIRST,18.91104322952046,18.91104322952046
1686,A3_ROI_FIRST,109.11043229520459,109.11043229520459
1686,A4_PROGRESSIVE,29.126816295204595,79.87789469520459
1687,A0_GROUND_ONLY,276.25633196559914,276.25633196559914
1687,A1_COMPRESSED_FULL,272.46018222097166,272.46018222097166
1687,A2_QUICKLOOK_FIRST,19.246018222097167,19.246018222097167
1687,A3_ROI_FIRST,112.46018222097166,112.46018222097166
1687,A4_PROGRESSIVE,32.476566220971655,83.22764462097166
1688,A0_GROUND_ONLY,287.8819547991799,287.8819547991799
1688,A1_COMPRESSED_FULL,273.01406709865375,273.01406709865375
1688,A2_QUICKLOOK_FIRST,19.301406709865375,19.301406709865375
1688,A3_ROI_FIRST,113.01406709865375,113.01406709865375
1688,A4_PROGRESSIVE,33.03045109865375,83.78152949865375
1689,A0_GROUND_ONLY,308.154465278469,308.154465278469
1689,A1_COMPRESSED_FULL,270.14241537702304,270.14241537702304
1689,A2_QUICKLOOK_FIRST,19.0142415377023,19.0142415377023
1689,A3_ROI_FIRST,110.14241537702301,110.14241537702301
1689,A4_PROGRESSIVE,30.158799377023016,80.90987777702301
1690,A0_GROUND_ONLY,249.89689369957185,249.89689369957185
1690,A1_COMPRESSED_FULL,272.65053954946,272.65053954946
1690,A2_QUICKLOOK_FIRST,19.265053954946,19.265053954946
1690,A3_ROI_FIRST,112.65053954946,112.65053954946
1690,A4_PROGRESSIVE,32.666923549460016,83.41800194946
1691,A0_GROUND_ONLY,301.26625484014454,301.26625484014454
1691,A1_COMPRESSED_FULL,273.2673391874241,273.2673391874241
1691,A2_QUICKLOOK_FIRST,19.326733918742413,19.326733918742413
1691,A3_ROI_FIRST,113.26733918742411,113.26733918742411
1691,A4_PROGRESSIVE,33.283723187424116,84.03480158742411
1692,A0_GROUND_ONLY,310.4919807050617,310.4919807050617
1692,A1_COMPRESSED_FULL,268.3888469796483,268.3888469796483
1692,A2_QUICKLOOK_FIRST,18.838884697964833,18.838884697964833
1692,A3_ROI_FIRST,108.38884697964832,108.38884697964832
1692,A4_PROGRESSIVE,28.405230979648312,79.15630937964832
1693,A0_GROUND_ONLY,318.4910499595351,318.4910499595351
1693,A1_COMPRESSED_FULL,271.16209868196216,271.16209868196216
1693,A2_QUICKLOOK_FIRST,19.116209868196215,19.116209868196215
1693,A3_ROI_FIRST,111.16209868196215,111.16209868196215
1693,A4_PROGRESSIVE,31.17848268196215,81.92956108196215
1694,A0_GROUND_ONLY,308.9577177428634,308.9577177428634
1694,A1_COMPRESSED_FULL,271.74059141145347,271.74059141145347
1694,A2_QUICKLOOK_FIRST,19.174059141145342,19.174059141145342
1694,A3_ROI_FIRST,111.74059141145344,111.74059141145344
1694,A4_PROGRESSIVE,31.75697541145344,82.50805381145344
1695,A0_GROUND_ONLY,311.3778087204999,311.3778087204999
1695,A1_COMPRESSED_FULL,268.2889231370302,268.2889231370302
1695,A2_QUICKLOOK_FIRST,18.828892313703026,18.828892313703026
1695,A3_ROI_FIRST,108.28892313703025,108.28892313703025
1695,A4_PROGRESSIVE,28.305307137030244,79.05638553703025
1696,A0_GROUND_ONLY,291.9086457096555,291.9086457096555
1696,A1_COMPRESSED_FULL,272.92227453194937,272.92227453194937
1696,A2_QUICKLOOK_FIRST,19.292227453194936,19.292227453194936
1696,A3_ROI_FIRST,112.92227453194934,112.92227453194934
1696,A4_PROGRESSIVE,32.93865853194935,83.68973693194934
1697,A0_GROUND_ONLY,314.0005276536779,314.0005276536779
1697,A1_COMPRESSED_FULL,266.2791953628732,266.2791953628732
1697,A2_QUICKLOOK_FIRST,18.627919536287326,18.627919536287326
1697,A3_ROI_FIRST,106.27919536287325,106.27919536287325
1697,A4_PROGRESSIVE,26.295579362873248,77.04665776287325
1698,A0_GROUND_ONLY,296.71659200886035,296.71659200886035
1698,A1_COMPRESSED_FULL,268.6324640593374,268.6324640593374
1698,A2_QUICKLOOK_FIRST,18.863246405933744,18.863246405933744
1698,A3_ROI_FIRST,108.63246405933742,108.63246405933742
1698,A4_PROGRESSIVE,28.648848059337414,79.39992645933742
1699,A0_GROUND_ONLY,288.9519360105785,288.9519360105785
1699,A1_COMPRESSED_FULL,269.34368149693705,269.34368149693705
1699,A2_QUICKLOOK_FIRST,18.934368149693704,18.934368149693704
1699,A3_ROI_FIRST,109.34368149693705,109.34368149693705
1699,A4_PROGRESSIVE,29.360065496937047,80.11114389693705
1700,A0_GROUND_ONLY,312.48834017057214,312.48834017057214
1700,A1_COMPRESSED_FULL,271.55336857934367,271.55336857934367
1700,A2_QUICKLOOK_FIRST,19.155336857934365,19.155336857934365
1700,A3_ROI_FIRST,111.55336857934367,111.55336857934367
1700,A4_PROGRESSIVE,31.56975257934366,82.32083097934367
1701,A0_GROUND_ONLY,363.5454212031223,363.5454212031223
1701,A1_COMPRESSED_FULL,269.3131582776369,269.3131582776369
1701,A2_QUICKLOOK_FIRST,18.93131582776369,18.93131582776369
1701,A3_ROI_FIRST,109.31315827763689,109.31315827763689
1701,A4_PROGRESSIVE,29.329542277636886,80.08062067763689
1702,A0_GROUND_ONLY,358.54721844001614,358.54721844001614
1702,A1_COMPRESSED_FULL,270.41308386555534,270.41308386555534
1702,A2_QUICKLOOK_FIRST,19.041308386555535,19.041308386555535
1702,A3_ROI_FIRST,110.41308386555536,110.41308386555536
1702,A4_PROGRESSIVE,30.42946786555536,81.18054626555536
1703,A0_GROUND_ONLY,325.7583780697385,325.7583780697385
1703,A1_COMPRESSED_FULL,272.661844823766,272.661844823766
1703,A2_QUICKLOOK_FIRST,19.266184482376598,19.266184482376598
1703,A3_ROI_FIRST,112.66184482376599,112.66184482376599
1703,A4_PROGRESSIVE,32.67822882376599,83.42930722376599
1704,A0_GROUND_ONLY,319.9095181538093,319.9095181538093
1704,A1_COMPRESSED_FULL,268.5338694665319,268.5338694665319
1704,A2_QUICKLOOK_FIRST,18.85338694665319,18.85338694665319
1704,A3_ROI_FIRST,108.53386946653188,108.53386946653188
1704,A4_PROGRESSIVE,28.550253466531878,79.30133186653188
1705,A0_GROUND_ONLY,285.24257763061786,285.24257763061786
1705,A1_COMPRESSED_FULL,267.4304725968019,267.4304725968019
1705,A2_QUICKLOOK_FIRST,18.74304725968019,18.74304725968019
1705,A3_ROI_FIRST,107.43047259680189,107.43047259680189
1705,A4_PROGRESSIVE,27.446856596801886,78.19793499680189
1706,A0_GROUND_ONLY,286.66767715071916,286.66767715071916
1706,A1_COMPRESSED_FULL,268.1885229807575,268.1885229807575
1706,A2_QUICKLOOK_FIRST,18.818852298075754,18.818852298075754
1706,A3_ROI_FIRST,108.18852298075754,108.18852298075754
1706,A4_PROGRESSIVE,28.20490698075753,78.95598538075754
1707,A0_GROUND_ONLY,279.11290275076163,279.11290275076163
1707,A1_COMPRESSED_FULL,273.24565090645194,273.24565090645194
1707,A2_QUICKLOOK_FIRST,19.32456509064519,19.32456509064519
1707,A3_ROI_FIRST,113.24565090645191,113.24565090645191
1707,A4_PROGRESSIVE,33.262034906451916,84.01311330645191
1708,A0_GROUND_ONLY,372.4594995539509,372.4594995539509
1708,A1_COMPRESSED_FULL,269.10706671326443,269.10706671326443
1708,A2_QUICKLOOK_FIRST,18.91070667132644,18.91070667132644
1708,A3_ROI_FIRST,109.10706671326442,109.10706671326442
1708,A4_PROGRESSIVE,29.12345071326441,79.87452911326442
1709,A0_GROUND_ONLY,303.61859688067113,303.61859688067113
1709,A1_COMPRESSED_FULL,268.5826290271225,268.5826290271225
1709,A2_QUICKLOOK_FIRST,18.85826290271225,18.85826290271225
1709,A3_ROI_FIRST,108.58262902712252,108.58262902712252
1709,A4_PROGRESSIVE,28.599013027122513,79.35009142712252
1710,A0_GROUND_ONLY,327.4371895263701,327.4371895263701
1710,A1_COMPRESSED_FULL,273.0609565580302,273.0609565580302
1710,A2_QUICKLOOK_FIRST,19.306095655803023,19.306095655803023
1710,A3_ROI_FIRST,113.06095655803024,113.06095655803024
1710,A4_PROGRESSIVE,33.077340558030244,83.82841895803024
1711,A0_GROUND_ONLY,266.3312619323014,266.3312619323014
1711,A1_COMPRESSED_FULL,271.7170028844478,271.7170028844478
1711,A2_QUICKLOOK_FIRST,19.171700288444782,19.171700288444782
1711,A3_ROI_FIRST,111.71700288444782,111.71700288444782
1711,A4_PROGRESSIVE,31.733386884447828,82.48446528444782
1712,A0_GROUND_ONLY,268.82694716844526,268.82694716844526
1712,A1_COMPRESSED_FULL,271.2934837371867,271.2934837371867
1712,A2_QUICKLOOK_FIRST,19.129348373718674,19.129348373718674
1712,A3_ROI_FIRST,111.29348373718673,111.29348373718673
1712,A4_PROGRESSIVE,31.309867737186728,82.06094613718673
1713,A0_GROUND_ONLY,348.87521700640036,348.87521700640036
1713,A1_COMPRESSED_FULL,268.07607406167216,268.07607406167216
1713,A2_QUICKLOOK_FIRST,18.807607406167214,18.807607406167214
1713,A3_ROI_FIRST,108.07607406167216,108.07607406167216
1713,A4_PROGRESSIVE,28.092458061672158,78.84353646167216
1714,A0_GROUND_ONLY,271.1301014339598,271.1301014339598
1714,A1_COMPRESSED_FULL,267.41270409101696,267.41270409101696
1714,A2_QUICKLOOK_FIRST,18.7412704091017,18.7412704091017
1714,A3_ROI_FIRST,107.41270409101696,107.41270409101696
1714,A4_PROGRESSIVE,27.42908809101697,78.18016649101696
1715,A0_GROUND_ONLY,318.0840182773121,318.0840182773121
1715,A1_COMPRESSED_FULL,270.32089921202873,270.32089921202873
1715,A2_QUICKLOOK_FIRST,19.03208992120287,19.03208992120287
1715,A3_ROI_FIRST,110.3208992120287,110.3208992120287
1715,A4_PROGRESSIVE,30.337283212028705,81.0883616120287
1716,A0_GROUND_ONLY,308.2940609986237,308.2940609986237
1716,A1_COMPRESSED_FULL,267.7976645486892,267.7976645486892
1716,A2_QUICKLOOK_FIRST,18.77976645486892,18.77976645486892
1716,A3_ROI_FIRST,107.79766454868921,107.79766454868921
1716,A4_PROGRESSIVE,27.81404854868921,78.56512694868921
1717,A0_GROUND_ONLY,266.35157851601485,266.35157851601485
1717,A1_COMPRESSED_FULL,268.36140094883183,268.36140094883183
1717,A2_QUICKLOOK_FIRST,18.836140094883184,18.836140094883184
1717,A3_ROI_FIRST,108.36140094883183,108.36140094883183
1717,A4_PROGRESSIVE,28.377784948831824,79.12886334883183
1718,A0_GROUND_ONLY,266.9506235996559,266.9506235996559
1718,A1_COMPRESSED_FULL,269.086309877751,269.086309877751
1718,A2_QUICKLOOK_FIRST,18.908630987775098,18.908630987775098
1718,A3_ROI_FIRST,109.08630987775096,109.08630987775096
1718,A4_PROGRESSIVE,29.102693877750962,79.85377227775096
1719,A0_GROUND_ONLY,291.7379899557796,291.7379899557796
1719,A1_COMPRESSED_FULL,270.63400948767014,270.63400948767014
1719,A2_QUICKLOOK_FIRST,19.063400948767015,19.063400948767015
1719,A3_ROI_FIRST,110.63400948767014,110.63400948767014
1719,A4_PROGRESSIVE,30.650393487670147,81.40147188767014
1720,A0_GROUND_ONLY,314.589957346437,314.589957346437
1720,A1_COMPRESSED_FULL,268.3333026301998,268.3333026301998
1720,A2_QUICKLOOK_FIRST,18.83333026301998,18.83333026301998
1720,A3_ROI_FIRST,108.3333026301998,108.3333026301998
1720,A4_PROGRESSIVE,28.349686630199795,79.1007650301998
1721,A0_GROUND_ONLY,255.40956979358128,255.40956979358128
1721,A1_COMPRESSED_FULL,269.86841467909676,269.86841467909676
1721,A2_QUICKLOOK_FIRST,18.986841467909677,18.986841467909677
1721,A3_ROI_FIRST,109.86841467909677,109.86841467909677
1721,A4_PROGRESSIVE,29.88479867909677,80.63587707909677
1722,A0_GROUND_ONLY,289.418479618369,289.418479618369
1722,A1_COMPRESSED_FULL,271.72692111459787,271.72692111459787
1722,A2_QUICKLOOK_FIRST,19.17269211145979,19.17269211145979
1722,A3_ROI_FIRST,111.7269211145979,111.7269211145979
1722,A4_PROGRESSIVE,31.74330511459789,82.4943835145979
1723,A0_GROUND_ONLY,342.10474412292126,342.10474412292126
1723,A1_COMPRESSED_FULL,266.24685889806983,266.24685889806983
1723,A2_QUICKLOOK_FIRST,18.624685889806987,18.624685889806987
1723,A3_ROI_FIRST,106.24685889806986,106.24685889806986
1723,A4_PROGRESSIVE,26.26324289806986,77.01432129806986
1724,A0_GROUND_ONLY,296.1515962333394,296.1515962333394
1724,A1_COMPRESSED_FULL,271.28527379575326,271.28527379575326
1724,A2_QUICKLOOK_FIRST,19.128527379575324,19.128527379575324
1724,A3_ROI_FIRST,111.28527379575324,111.28527379575324
1724,A4_PROGRESSIVE,31.30165779575324,82.05273619575324
1725,A0_GROUND_ONLY,351.9960863222989,351.9960863222989
1725,A1_COMPRESSED_FULL,270.2322569136726,270.2322569136726
1725,A2_QUICKLOOK_FIRST,19.023225691367262,19.023225691367262
1725,A3_ROI_FIRST,110.23225691367261,110.23225691367261
1725,A4_PROGRESSIVE,30.24864091367261,80.99971931367261
1726,A0_GROUND_ONLY,273.7130079404062,273.7130079404062
1726,A1_COMPRESSED_FULL,267.64764062978804,267.64764062978804
1726,A2_QUICKLOOK_FIRST,18.764764062978802,18.764764062978802
1726,A3_ROI_FIRST,107.64764062978801,107.64764062978801
1726,A4_PROGRESSIVE,27.664024629788013,78.41510302978801
1727,A0_GROUND_ONLY,291.68168753840746,291.68168753840746
1727,A1_COMPRESSED_FULL,272.43465636070425,272.43465636070425
1727,A2_QUICKLOOK_FIRST,19.243465636070425,19.243465636070425
1727,A3_ROI_FIRST,112.43465636070425,112.43465636070425
1727,A4_PROGRESSIVE,32.45104036070425,83.20211876070425
1728,A0_GROUND_ONLY,336.3066820929485,336.3066820929485
1728,A1_COMPRESSED_FULL,268.4824486929397,268.4824486929397
1728,A2_QUICKLOOK_FIRST,18.848244869293975,18.848244869293975
1728,A3_ROI_FIRST,108.48244869293976,108.48244869293976
1728,A4_PROGRESSIVE,28.49883269293975,79.24991109293975
1729,A0_GROUND_ONLY,287.50927952587307,287.50927952587307
1729,A1_COMPRESSED_FULL,270.0475787169185,270.0475787169185
1729,A2_QUICKLOOK_FIRST,19.00475787169185,19.00475787169185
1729,A3_ROI_FIRST,110.04757871691851,110.04757871691851
1729,A4_PROGRESSIVE,30.0639627169185,80.81504111691851
1730,A0_GROUND_ONLY,291.49363277688326,291.49363277688326
1730,A1_COMPRESSED_FULL,271.7787913528059,271.7787913528059
1730,A2_QUICKLOOK_FIRST,19.177879135280588,19.177879135280588
1730,A3_ROI_FIRST,111.77879135280588,111.77879135280588
1730,A4_PROGRESSIVE,31.795175352805884,82.54625375280588
1731,A0_GROUND_ONLY,283.1352901964288,283.1352901964288
1731,A1_COMPRESSED_FULL,271.97670593893054,271.97670593893054
1731,A2_QUICKLOOK_FIRST,19.197670593893054,19.197670593893054
1731,A3_ROI_FIRST,111.97670593893055,111.97670593893055
1731,A4_PROGRESSIVE,31.99308993893055,82.74416833893055
1732,A0_GROUND_ONLY,311.39782945451606,311.39782945451606
1732,A1_COMPRESSED_FULL,270.183640213122,270.183640213122
1732,A2_QUICKLOOK_FIRST,19.0183640213122,19.0183640213122
1732,A3_ROI_FIRST,110.18364021312198,110.18364021312198
1732,A4_PROGRESSIVE,30.200024213121978,80.95110261312198
1733,A0_GROUND_ONLY,316.92987832109503,316.92987832109503
1733,A1_COMPRESSED_FULL,272.37527271750423,272.37527271750423
1733,A2_QUICKLOOK_FIRST,19.237527271750423,19.237527271750423
1733,A3_ROI_FIRST,112.37527271750422,112.37527271750422
1733,A4_PROGRESSIVE,32.39165671750422,83.14273511750422
1734,A0_GROUND_ONLY,286.4971880762982,286.4971880762982
1734,A1_COMPRESSED_FULL,268.19884870719665,268.19884870719665
1734,A2_QUICKLOOK_FIRST,18.81988487071967,18.81988487071967
1734,A3_ROI_FIRST,108.19884870719667,108.19884870719667
1734,A4_PROGRESSIVE,28.21523270719667,78.96631110719667
1735,A0_GROUND_ONLY,310.7264748680533,310.7264748680533
1735,A1_COMPRESSED_FULL,271.80848850840954,271.80848850840954
1735,A2_QUICKLOOK_FIRST,19.180848850840956,19.180848850840956
1735,A3_ROI_FIRST,111.80848850840955,111.80848850840955
1735,A4_PROGRESSIVE,31.824872508409552,82.57595090840955
1736,A0_GROUND_ONLY,237.57509199814368,237.57509199814368
1736,A1_COMPRESSED_FULL,266.5687973525951,266.5687973525951
1736,A2_QUICKLOOK_FIRST,18.89937053544514,18.89937053544514
1736,A3_ROI_FIRST,108.9937053544514,108.9937053544514
1736,A4_PROGRESSIVE,29.01008935445139,79.76116775445139
1737,A0_GROUND_ONLY,278.28030149305863,278.28030149305863
1737,A1_COMPRESSED_FULL,271.02209496053945,271.02209496053945
1737,A2_QUICKLOOK_FIRST,19.102209496053945,19.102209496053945
1737,A3_ROI_FIRST,111.02209496053945,111.02209496053945
1737,A4_PROGRESSIVE,31.03847896053945,81.78955736053945
1738,A0_GROUND_ONLY,266.3238374667658,266.3238374667658
1738,A1_COMPRESSED_FULL,269.5184235350452,269.5184235350452
1738,A2_QUICKLOOK_FIRST,18.95184235350452,18.95184235350452
1738,A3_ROI_FIRST,109.5184235350452,109.5184235350452
1738,A4_PROGRESSIVE,29.534807535045207,80.2858859350452
1739,A0_GROUND_ONLY,323.5178264683656,323.5178264683656
1739,A1_COMPRESSED_FULL,270.5172176589209,270.5172176589209
1739,A2_QUICKLOOK_FIRST,19.05172176589209,19.05172176589209
1739,A3_ROI_FIRST,110.51721765892091,110.51721765892091
1739,A4_PROGRESSIVE,30.533601658920915,81.28468005892091
1740,A0_GROUND_ONLY,290.23510233264824,290.23510233264824
1740,A1_COMPRESSED_FULL,267.4776523290654,267.4776523290654
1740,A2_QUICKLOOK_FIRST,18.747765232906538,18.747765232906538
1740,A3_ROI_FIRST,107.47765232906539,107.47765232906539
1740,A4_PROGRESSIVE,27.494036329065395,78.24511472906539
1741,A0_GROUND_ONLY,266.9405916764142,266.9405916764142
1741,A1_COMPRESSED_FULL,265.9977402122904,265.9977402122904
1741,A2_QUICKLOOK_FIRST,18.599774021229038,18.599774021229038
1741,A3_ROI_FIRST,105.99774021229038,105.99774021229038
1741,A4_PROGRESSIVE,26.014124212290387,76.76520261229038
1742,A0_GROUND_ONLY,287.51231153355957,287.51231153355957
1742,A1_COMPRESSED_FULL,269.9604524403545,269.9604524403545
1742,A2_QUICKLOOK_FIRST,18.99604524403545,18.99604524403545
1742,A3_ROI_FIRST,109.96045244035449,109.96045244035449
1742,A4_PROGRESSIVE,29.97683644035449,80.72791484035449
1743,A0_GROUND_ONLY,303.3361098278359,303.3361098278359
1743,A1_COMPRESSED_FULL,272.5762138548986,272.5762138548986
1743,A2_QUICKLOOK_FIRST,19.25762138548986,19.25762138548986
1743,A3_ROI_FIRST,112.57621385489858,112.57621385489858
1743,A4_PROGRESSIVE,32.592597854898585,83.34367625489858
1744,A0_GROUND_ONLY,307.8190102745511,307.8190102745511
1744,A1_COMPRESSED_FULL,273.10286800336496,273.10286800336496
1744,A2_QUICKLOOK_FIRST,19.3102868003365,19.3102868003365
1744,A3_ROI_FIRST,113.10286800336499,113.10286800336499
1744,A4_PROGRESSIVE,33.119252003364984,83.87033040336499
1745,A0_GROUND_ONLY,274.9912989680143,274.9912989680143
1745,A1_COMPRESSED_FULL,269.9849864638794,269.9849864638794
1745,A2_QUICKLOOK_FIRST,18.99849864638794,18.99849864638794
1745,A3_ROI_FIRST,109.9849864638794,109.9849864638794
1745,A4_PROGRESSIVE,30.00137046387939,80.7524488638794
1746,A0_GROUND_ONLY,301.3272446648588,301.3272446648588
1746,A1_COMPRESSED_FULL,272.39312109608346,272.39312109608346
1746,A2_QUICKLOOK_FIRST,19.239312109608345,19.239312109608345
1746,A3_ROI_FIRST,112.39312109608346,112.39312109608346
1746,A4_PROGRESSIVE,32.409505096083464,83.16058349608346
1747,A0_GROUND_ONLY,289.4524976018781,289.4524976018781
1747,A1_COMPRESSED_FULL,268.2863628823481,268.2863628823481
1747,A2_QUICKLOOK_FIRST,18.82863628823481,18.82863628823481
1747,A3_ROI_FIRST,108.2863628823481,108.2863628823481
1747,A4_PROGRESSIVE,28.302746882348107,79.0538252823481
1748,A0_GROUND_ONLY,297.29654430401536,297.29654430401536
1748,A1_COMPRESSED_FULL,271.8231058150322,271.8231058150322
1748,A2_QUICKLOOK_FIRST,19.182310581503216,19.182310581503216
1748,A3_ROI_FIRST,111.82310581503216,111.82310581503216
1748,A4_PROGRESSIVE,31.83948981503217,82.59056821503216
1749,A0_GROUND_ONLY,323.22041024948635,323.22041024948635
1749,A1_COMPRESSED_FULL,271.6542352453405,271.6542352453405
1749,A2_QUICKLOOK_FIRST,19.16542352453405,19.16542352453405
1749,A3_ROI_FIRST,111.65423524534047,111.65423524534047
1749,A4_PROGRESSIVE,31.67061924534047,82.42169764534047
1750,A0_GROUND_ONLY,341.166993916166,341.166993916166
1750,A1_COMPRESSED_FULL,268.3000241864748,268.3000241864748
1750,A2_QUICKLOOK_FIRST,18.83000241864748,18.83000241864748
1750,A3_ROI_FIRST,108.30002418647481,108.30002418647481
1750,A4_PROGRESSIVE,28.31640818647481,79.06748658647481
1751,A0_GROUND_ONLY,267.78501991447973,267.78501991447973
1751,A1_COMPRESSED_FULL,267.2013697487204,267.2013697487204
1751,A2_QUICKLOOK_FIRST,18.72013697487204,18.72013697487204
1751,A3_ROI_FIRST,107.2013697487204,107.2013697487204
1751,A4_PROGRESSIVE,27.217753748720398,77.9688321487204
1752,A0_GROUND_ONLY,291.41193273782255,291.41193273782255
1752,A1_COMPRESSED_FULL,270.76012875164406,270.76012875164406
1752,A2_QUICKLOOK_FIRST,19.076012875164405,19.076012875164405
1752,A3_ROI_FIRST,110.76012875164405,110.76012875164405
1752,A4_PROGRESSIVE,30.77651275164405,81.52759115164405
1753,A0_GROUND_ONLY,263.8370290331273,263.8370290331273
1753,A1_COMPRESSED_FULL,270.55615138858246,270.55615138858246
1753,A2_QUICKLOOK_FIRST,19.055615138858247,19.055615138858247
1753,A3_ROI_FIRST,110.55615138858246,110.55615138858246
1753,A4_PROGRESSIVE,30.57253538858247,81.32361378858246
1754,A0_GROUND_ONLY,274.94195689077236,274.94195689077236
1754,A1_COMPRESSED_FULL,269.28581031474874,269.28581031474874
1754,A2_QUICKLOOK_FIRST,18.928581031474874,18.928581031474874
1754,A3_ROI_FIRST,109.28581031474872,109.28581031474872
1754,A4_PROGRESSIVE,29.30219431474872,80.05327271474872
1755,A0_GROUND_ONLY,303.7890219203214,303.7890219203214
1755,A1_COMPRESSED_FULL,268.0851459455913,268.0851459455913
1755,A2_QUICKLOOK_FIRST,18.80851459455913,18.80851459455913
1755,A3_ROI_FIRST,108.08514594559131,108.08514594559131
1755,A4_PROGRESSIVE,28.1015299455913,78.8526083455913
1756,A0_GROUND_ONLY,314.2648983843501,314.2648983843501
1756,A1_COMPRESSED_FULL,268.98266468555136,268.98266468555136
1756,A2_QUICKLOOK_FIRST,18.898266468555136,18.898266468555136
1756,A3_ROI_FIRST,108.98266468555137,108.98266468555137
1756,A4_PROGRESSIVE,28.99904868555137,79.75012708555137
1757,A0_GROUND_ONLY,356.37913496943156,356.37913496943156
1757,A1_COMPRESSED_FULL,270.36042499899736,270.36042499899736
1757,A2_QUICKLOOK_FIRST,19.036042499899736,19.036042499899736
1757,A3_ROI_FIRST,110.36042499899736,110.36042499899736
1757,A4_PROGRESSIVE,30.376808998997358,81.12788739899736
1758,A0_GROUND_ONLY,281.5296938859543,281.5296938859543
1758,A1_COMPRESSED_FULL,271.0420227383039,271.0420227383039
1758,A2_QUICKLOOK_FIRST,19.10420227383039,19.10420227383039
1758,A3_ROI_FIRST,111.04202273830387,111.04202273830387
1758,A4_PROGRESSIVE,31.058406738303873,81.80948513830387
1759,A0_GROUND_ONLY,303.83629622604246,303.83629622604246
1759,A1_COMPRESSED_FULL,270.111135067156,270.111135067156
1759,A2_QUICKLOOK_FIRST,19.0111135067156,19.0111135067156
1759,A3_ROI_FIRST,110.11113506715598,110.11113506715598
1759,A4_PROGRESSIVE,30.12751906715598,80.87859746715598
1760,A0_GROUND_ONLY,293.5700549992218,293.5700549992218
1760,A1_COMPRESSED_FULL,271.64158595226684,271.64158595226684
1760,A2_QUICKLOOK_FIRST,19.164158595226688,19.164158595226688
1760,A3_ROI_FIRST,111.64158595226687,111.64158595226687
1760,A4_PROGRESSIVE,31.657969952266864,82.40904835226686
1761,A0_GROUND_ONLY,318.1530391731945,318.1530391731945
1761,A1_COMPRESSED_FULL,270.53737708701766,270.53737708701766
1761,A2_QUICKLOOK_FIRST,19.053737708701767,19.053737708701767
1761,A3_ROI_FIRST,110.53737708701766,110.53737708701766
1761,A4_PROGRESSIVE,30.553761087017662,81.30483948701766
1762,A0_GROUND_ONLY,280.41246753755297,280.41246753755297
1762,A1_COMPRESSED_FULL,267.8455631605977,267.8455631605977
1762,A2_QUICKLOOK_FIRST,18.784556316059767,18.784556316059767
1762,A3_ROI_FIRST,107.84556316059766,107.84556316059766
1762,A4_PROGRESSIVE,27.861947160597666,78.61302556059766
1763,A0_GROUND_ONLY,308.9086078225494,308.9086078225494
1763,A1_COMPRESSED_FULL,270.42356376402483,270.42356376402483
1763,A2_QUICKLOOK_FIRST,19.042356376402488,19.042356376402488
1763,A3_ROI_FIRST,110.42356376402486,110.42356376402486
1763,A4_PROGRESSIVE,30.43994776402486,81.19102616402486
1764,A0_GROUND_ONLY,285.7895340228033,285.7895340228033
1764,A1_COMPRESSED_FULL,267.664482986284,267.664482986284
1764,A2_QUICKLOOK_FIRST,18.766448298628397,18.766448298628397
1764,A3_ROI_FIRST,107.66448298628397,107.66448298628397
1764,A4_PROGRESSIVE,27.680866986283966,78.43194538628397
1765,A0_GROUND_ONLY,273.1428278750344,273.1428278750344
1765,A1_COMPRESSED_FULL,269.78446531866416,269.78446531866416
1765,A2_QUICKLOOK_FIRST,18.978446531866414,18.978446531866414
1765,A3_ROI_FIRST,109.78446531866415,109.78446531866415
1765,A4_PROGRESSIVE,29.80084931866415,80.55192771866415
1766,A0_GROUND_ONLY,313.5712206249483,313.5712206249483
1766,A1_COMPRESSED_FULL,269.2794823752074,269.2794823752074
1766,A2_QUICKLOOK_FIRST,18.92794823752074,18.92794823752074
1766,A3_ROI_FIRST,109.27948237520741,109.27948237520741
1766,A4_PROGRESSIVE,29.295866375207403,80.04694477520741
1767,A0_GROUND_ONLY,264.1383199613515,264.1383199613515
1767,A1_COMPRESSED_FULL,268.32890025775316,268.32890025775316
1767,A2_QUICKLOOK_FIRST,18.832890025775317,18.832890025775317
1767,A3_ROI_FIRST,108.32890025775318,108.32890025775318
