time_iso,single_in_contact,constellation_in_contact,single_queue_bytes,constellation_queue_bytes,handoff_sat_id
2020-01-01T11:36:30Z,0,0,21516779520,18528337920,
2020-01-01T11:37:00Z,0,0,21532508160,18544066560,
2020-01-01T11:37:30Z,0,0,21548236800,18559795200,
2020-01-01T11:38:00Z,0,0,21563965440,18575523840,
2020-01-01T11:38:30Z,0,0,21579694080,18591252480,
2020-01-01T11:39:00Z,0,0,21595422720,18606981120,
2020-01-01T11:39:30Z,0,0,21611151360,18622709760,
2020-01-01T11:40:00Z,1,1,21548236800,18559795200,P1S0->P0S0
2020-01-01T11:40:30Z,1,1,21485322240,18496880640,
2020-01-01T11:41:00Z,1,1,21422407680,18433966080,
2020-01-01T11:41:30Z,1,1,21359493120,18371051520,
2020-01-01T11:42:00Z,1,1,21296578560,18308136960,
2020-01-01T11:42:30Z,1,1,21233664000,18245222400,
2020-01-01T11:43:00Z,0,0,21249392640,18260951040,
2020-01-01T11:43:30Z,0,0,21265121280,18276679680,
2020-01-01T11:44:00Z,0,0,21280849920,18292408320,
2020-01-01T11:44:30Z,0,0,21296578560,18308136960,
2020-01-01T11:45:00Z,0,0,21312307200,18323865600,
2020-01-01T11:45:30Z,0,0,21328035840,18339594240,
2020-01-01T11:46:00Z,0,0,21343764480,18355322880,
2020-01-01T11:46:30Z,0,0,21359493120,18371051520,
2020-01-01T11:47:00Z,0,0,21375221760,18386780160,
2020-01-01T11:47:30Z,0,0,21390950400,18402508800,
2020-01-01T11:48:00Z,0,0,21406679040,18418237440,
2020-01-01T11:48:30Z,0,0,21422407680,18433966080,
2020-01-01T11:49:00Z,0,0,21438136320,18449694720,
2020-01-01T11:49:30Z,0,0,21453864960,18465423360,
2020-01-01T11:50:00Z,0,0,21469593600,18481152000,
2020-01-01T11:50:30Z,0,0,21485322240,18496880640,
2020-01-01T11:51:00Z,0,0,21501050880,18512609280,
2020-01-01T11:51:30Z,0,0,21516779520,18528337920,
2020-01-01T11:52:00Z,0,0,21532508160,18544066560,
2020-01-01T11:52:30Z,0,0,21548236800,18559795200,
2020-01-01T11:53:00Z,0,0,21563965440,18575523840,
2020-01-01T11:53:30Z,0,0,21579694080,18591252480,
2020-01-01T11:54:00Z,0,0,21595422720,18606981120,
2020-01-01T11:54:30Z,0,0,21611151360,18622709760,
2020-01-01T11:55:00Z,0,0,21626880000,18638438400,
2020-01-01T11:55:30Z,0,0,21642608640,18654167040,
2020-01-01T11:56:00Z,0,0,21658337280,18669895680,
2020-01-01T11:56:30Z,0,0,21674065920,18685624320,
2020-01-01T11:57:00Z,0,0,21689794560,18701352960,
2020-01-01T11:57:30Z,0,0,21705523200,18717081600,
2020-01-01T11:58:00Z,0,0,21721251840,18732810240,
2020-01-01T11:58:30Z,0,0,21736980480,18748538880,
2020-01-01T11:59:00Z,0,0,21752709120,18764267520,
2020-01-01T11:59:30Z,0,0,21768437760,18779996160,
2020-01-01T12:00:00Z,0,0,21784166400,18795724800,
2020-01-01T12:00:30Z,0,0,21799895040,18811453440,
2020-01-01T12:01:00Z,0,0,21815623680,18827182080,
2020-01-01T12:01:30Z,0,0,21831352320,18842910720,
2020-01-01T12:02:00Z,0,0,21847080960,18858639360,
2020-01-01T12:02:30Z,0,0,21862809600,18874368000,
2020-01-01T12:03:00Z,0,0,21878538240,18890096640,
2020-01-01T12:03:30Z,0,0,21894266880,18905825280,
2020-01-01T12:04:00Z,0,0,21909995520,18921553920,
2020-01-01T12:04:30Z,0,0,21925724160,18937282560,
2020-01-01T12:05:00Z,0,0,21941452800,18953011200,
2020-01-01T12:05:30Z,0,0,21957181440,18968739840,
2020-01-01T12:06:00Z,0,0,21972910080,18984468480,
2020-01-01T12:06:30Z,0,0,21988638720,19000197120,
2020-01-01T12:07:00Z,0,0,22004367360,19015925760,
2020-01-01T12:07:30Z,0,0,22020096000,19031654400,
2020-01-01T12:08:00Z,0,0,22035824640,19047383040,
2020-01-01T12:08:30Z,0,0,22051553280,19063111680,
2020-01-01T12:09:00Z,0,0,22067281920,19078840320,
2020-01-01T12:09:30Z,0,0,22083010560,19094568960,
2020-01-01T12:10:00Z,0,0,22098739200,19110297600,
2020-01-01T12:10:30Z,0,0,22114467840,19126026240,
2020-01-01T12:11:00Z,0,0,22130196480,19141754880,
2020-01-01T12:11:30Z,0,0,22145925120,19157483520,
2020-01-01T12:12:00Z,0,0,22161653760,19173212160,
2020-01-01T12:12:30Z,0,0,22177382400,19188940800,
2020-01-01T12:13:00Z,0,0,22193111040,19204669440,
2020-01-01T12:13:30Z,0,0,22208839680,19220398080,
2020-01-01T12:14:00Z,0,0,22224568320,19236126720,
2020-01-01T12:14:30Z,0,0,22240296960,19251855360,
2020-01-01T12:15:00Z,0,0,22256025600,19267584000,
2020-01-01T12:15:30Z,0,0,22271754240,19283312640,
2020-01-01T12:16:00Z,0,0,22287482880,19299041280,
2020-01-01T12:16:30Z,0,0,22303211520,19314769920,
2020-01-01T12:17:00Z,0,0,22318940160,19330498560,
2020-01-01T12:17:30Z,0,0,22334668800,19346227200,
2020-01-01T12:18:00Z,0,0,22350397440,19361955840,
2020-01-01T12:18:30Z,0,0,22366126080,19377684480,
2020-01-01T12:19:00Z,0,0,22381854720,19393413120,
2020-01-01T12:19:30Z,0,0,22397583360,19409141760,
2020-01-01T12:20:00Z,0,0,22413312000,19424870400,
2020-01-01T12:20:30Z,0,0,22429040640,19440599040,
2020-01-01T12:21:00Z,0,0,22444769280,19456327680,
2020-01-01T12:21:30Z,0,0,22460497920,19472056320,
2020-01-01T12:22:00Z,0,0,22476226560,19487784960,
2020-01-01T12:22:30Z,0,0,22491955200,19503513600,
2020-01-01T12:23:00Z,0,0,22507683840,19519242240,
2020-01-01T12:23:30Z,0,0,22523412480,19534970880,
2020-01-01T12:24:00Z,0,0,22539141120,19550699520,
2020-01-01T12:24:30Z,0,0,22554869760,19566428160,
2020-01-01T12:25:00Z,0,0,22570598400,19582156800,
2020-01-01T12:25:30Z,0,0,22586327040,19597885440,
2020-01-01T12:26:00Z,0,0,22602055680,19613614080,
2020-01-01T12:26:30Z,0,0,22617784320,19629342720,
2020-01-01T12:27:00Z,0,0,22633512960,19645071360,
2020-01-01T12:27:30Z,0,0,22649241600,19660800000,
2020-01-01T12:28:00Z,0,0,22664970240,19676528640,
2020-01-01T12:28:30Z,0,0,22680698880,19692257280,
2020-01-01T12:29:00Z,0,0,22696427520,19707985920,
2020-01-01T12:29:30Z,0,0,22712156160,19723714560,
2020-01-01T12:30:00Z,0,0,22727884800,19739443200,
2020-01-01T12:30:30Z,0,0,22743613440,19755171840,
2020-01-01T12:31:00Z,0,0,22759342080,19770900480,
2020-01-01T12:31:30Z,0,0,22775070720,19786629120,
2020-01-01T12:32:00Z,0,0,22790799360,19802357760,
2020-01-01T12:32:30Z,0,0,22806528000,19818086400,
2020-01-01T12:33:00Z,0,0,22822256640,19833815040,
2020-01-01T12:33:30Z,0,0,22837985280,19849543680,
2020-01-01T12:34:00Z,0,0,22853713920,19865272320,
2020-01-01T12:34:30Z,0,0,22869442560,19881000960,
2020-01-01T12:35:00Z,0,0,22885171200,19896729600,
2020-01-01T12:35:30Z,0,0,22900899840,19912458240,
2020-01-01T12:36:00Z,0,0,22916628480,19928186880,
2020-01-01T12:36:30Z,0,0,22932357120,19943915520,
2020-01-01T12:37:00Z,0,0,22948085760,19959644160,
2020-01-01T12:37:30Z,0,0,22963814400,19975372800,
2020-01-01T12:38:00Z,0,0,22979543040,19991101440,
2020-01-01T12:38:30Z,0,0,22995271680,20006830080,
2020-01-01T12:39:00Z,0,0,23011000320,20022558720,
2020-01-01T12:39:30Z,0,0,23026728960,20038287360,
2020-01-01T12:40:00Z,0,0,23042457600,20054016000,
2020-01-01T12:40:30Z,0,0,23058186240,20069744640,
2020-01-01T12:41:00Z,0,0,23073914880,20085473280,
2020-01-01T12:41:30Z,0,0,23089643520,20101201920,
2020-01-01T12:42:00Z,0,0,23105372160,20116930560,
2020-01-01T12:42:30Z,0,0,23121100800,20132659200,
2020-01-01T12:43:00Z,0,0,23136829440,20148387840,
2020-01-01T12:43:30Z,0,0,23152558080,20164116480,
2020-01-01T12:44:00Z,0,0,23168286720,20179845120,
2020-01-01T12:44:30Z,0,0,23184015360,20195573760,
2020-01-01T12:45:00Z,0,0,23199744000,20211302400,
2020-01-01T12:45:30Z,0,0,23215472640,20227031040,
2020-01-01T12:46:00Z,0,0,23231201280,20242759680,
2020-01-01T12:46:30Z,0,0,23246929920,20258488320,
2020-01-01T12:47:00Z,0,0,23262658560,20274216960,
2020-01-01T12:47:30Z,0,0,23278387200,20289945600,
2020-01-01T12:48:00Z,0,0,23294115840,20305674240,
2020-01-01T12:48:30Z,0,0,23309844480,20321402880,
2020-01-01T12:49:00Z,0,0,23325573120,20337131520,
2020-01-01T12:49:30Z,0,0,23341301760,20352860160,
2020-01-01T12:50:00Z,0,0,23357030400,20368588800,
2020-01-01T12:50:30Z,0,0,23372759040,20384317440,
2020-01-01T12:51:00Z,0,0,23388487680,20400046080,
2020-01-01T12:51:30Z,0,0,23404216320,20415774720,
2020-01-01T12:52:00Z,0,0,23419944960,20431503360,
2020-01-01T12:52:30Z,0,0,23435673600,20447232000,
2020-01-01T12:53:00Z,0,0,23451402240,20462960640,
2020-01-01T12:53:30Z,0,0,23467130880,20478689280,
2020-01-01T12:54:00Z,0,0,23482859520,20494417920,
2020-01-01T12:54:30Z,0,0,23498588160,20510146560,
2020-01-01T12:55:00Z,0,0,23514316800,20525875200,
2020-01-01T12:55:30Z,0,0,23530045440,20541603840,
2020-01-01T12:56:00Z,0,0,23545774080,20557332480,
2020-01-01T12:56:30Z,0,0,23561502720,20573061120,
2020-01-01T12:57:00Z,0,0,23577231360,20588789760,
2020-01-01T12:57:30Z,0,0,23592960000,20604518400,
2020-01-01T12:58:00Z,0,0,23608688640,20620247040,
2020-01-01T12:58:30Z,0,0,23624417280,20635975680,
2020-01-01T12:59:00Z,0,0,23640145920,20651704320,
2020-01-01T12:59:30Z,0,0,23655874560,20667432960,
2020-01-01T13:00:00Z,0,0,23671603200,20683161600,
2020-01-01T13:00:30Z,0,0,23687331840,20698890240,
2020-01-01T13:01:00Z,0,0,23703060480,20714618880,
2020-01-01T13:01:30Z,0,0,23718789120,20730347520,
2020-01-01T13:02:00Z,0,0,23734517760,20746076160,
2020-01-01T13:02:30Z,0,0,23750246400,20761804800,
2020-01-01T13:03:00Z,0,0,23765975040,20777533440,
2020-01-01T13:03:30Z,0,0,23781703680,20793262080,
2020-01-01T13:04:00Z,0,0,23797432320,20808990720,
2020-01-01T13:04:30Z,0,0,23813160960,20824719360,
2020-01-01T13:05:00Z,0,0,23828889600,20840448000,
2020-01-01T13:05:30Z,0,0,23844618240,20856176640,
2020-01-01T13:06:00Z,0,0,23860346880,20871905280,
2020-01-01T13:06:30Z,0,0,23876075520,20887633920,
2020-01-01T13:07:00Z,0,0,23891804160,20903362560,
2020-01-01T13:07:30Z,0,0,23907532800,20919091200,
2020-01-01T13:08:00Z,0,0,23923261440,20934819840,
2020-01-01T13:08:30Z,0,0,23938990080,20950548480,
2020-01-01T13:09:00Z,0,0,23954718720,20966277120,
2020-01-01T13:09:30Z,0,0,23970447360,20982005760,
2020-01-01T13:10:00Z,0,0,23986176000,20997734400,
2020-01-01T13:10:30Z,0,0,24001904640,21013463040,
2020-01-01T13:11:00Z,0,0,24017633280,21029191680,
2020-01-01T13:11:30Z,0,0,24033361920,21044920320,
2020-01-01T13:12:00Z,1,1,23970447360,20982005760,
2020-01-01T13:12:30Z,1,1,23907532800,20919091200,
2020-01-01T13:13:00Z,1,1,23844618240,20856176640,
2020-01-01T13:13:30Z,1,1,23781703680,20793262080,
2020-01-01T13:14:00Z,1,1,23718789120,20730347520,
2020-01-01T13:14:30Z,1,1,23655874560,20667432960,
2020-01-01T13:15:00Z,1,1,23592960000,20604518400,
2020-01-01T13:15:30Z,1,1,23530045440,20541603840,
2020-01-01T13:16:00Z,1,1,23467130880,20478689280,
2020-01-01T13:16:30Z,1,1,23404216320,20415774720,
2020-01-01T13:17:00Z,1,1,23341301760,20352860160,
2020-01-01T13:17:30Z,1,1,23278387200,20289945600,
2020-01-01T13:18:00Z,1,1,23215472640,20227031040,
2020-01-01T13:18:30Z,0,0,23231201280,20242759680,
2020-01-01T13:19:00Z,0,0,23246929920,20258488320,
2020-01-01T13:19:30Z,0,0,23262658560,20274216960,
2020-01-01T13:20:00Z,0,0,23278387200,20289945600,
2020-01-01T13:20:30Z,0,0,23294115840,20305674240,
2020-01-01T13:21:00Z,0,0,23309844480,20321402880,
2020-01-01T13:21:30Z,0,0,23325573120,20337131520,
2020-01-01T13:22:00Z,0,0,23341301760,20352860160,
2020-01-01T13:22:30Z,0,0,23357030400,20368588800,
2020-01-01T13:23:00Z,0,0,23372759040,20384317440,
2020-01-01T13:23:30Z,0,0,23388487680,20400046080,
2020-01-01T13:24:00Z,0,0,23404216320,20415774720,
2020-01-01T13:24:30Z,0,0,23419944960,20431503360,
2020-01-01T13:25:00Z,0,0,23435673600,20447232000,
2020-01-01T13:25:30Z,0,0,23451402240,20462960640,
2020-01-01T13:26:00Z,0,0,23467130880,20478689280,
2020-01-01T13:26:30Z,0,0,23482859520,20494417920,
2020-01-01T13:27:00Z,0,0,23498588160,20510146560,
2020-01-01T13:27:30Z,0,0,23514316800,20525875200,
2020-01-01T13:28:00Z,0,0,23530045440,20541603840,
2020-01-01T13:28:30Z,0,0,23545774080,20557332480,
2020-01-01T13:29:00Z,0,0,23561502720,20573061120,
2020-01-01T13:29:30Z,0,0,23577231360,20588789760,
2020-01-01T13:30:00Z,0,0,23592960000,20604518400,
2020-01-01T13:30:30Z,0,0,23608688640,20620247040,
2020-01-01T13:31:00Z,0,0,23624417280,20635975680,
2020-01-01T13:31:30Z,0,0,23640145920,20651704320,
2020-01-01T13:32:00Z,0,0,23655874560,20667432960,
2020-01-01T13:32:30Z,0,0,23671603200,20683161600,
2020-01-01T13:33:00Z,0,0,23687331840,20698890240,
2020-01-01T13:33:30Z,0,0,23703060480,20714618880,
2020-01-01T13:34:00Z,0,0,23718789120,20730347520,
2020-01-01T13:34:30Z,0,0,23734517760,20746076160,
2020-01-01T13:35:00Z,0,0,23750246400,20761804800,
2020-01-01T13:35:30Z,0,0,23765975040,20777533440,
2020-01-01T13:36:00Z,0,0,23781703680,20793262080,
2020-01-01T13:36:30Z,0,0,23797432320,20808990720,
2020-01-01T13:37:00Z,0,0,23813160960,20824719360,
2020-01-01T13:37:30Z,0,0,23828889600,20840448000,
2020-01-01T13:38:00Z,0,0,23844618240,20856176640,
2020-01-01T13:38:30Z,0,0,23860346880,20871905280,
2020-01-01T13:39:00Z,0,0,23876075520,20887633920,
2020-01-01T13:39:30Z,0,0,23891804160,20903362560,
2020-01-01T13:40:00Z,0,0,23907532800,20919091200,
2020-01-01T13:40:30Z,0,0,23923261440,20934819840,
2020-01-01T13:41:00Z,0,0,23938990080,20950548480,
2020-01-01T13:41:30Z,0,0,23954718720,20966277120,
2020-01-01T13:42:00Z,0,0,23970447360,20982005760,
2020-01-01T13:42:30Z,0,0,23986176000,20997734400,
2020-01-01T13:43:00Z,0,0,24001904640,21013463040,
2020-01-01T13:43:30Z,0,0,24017633280,21029191680,
2020-01-01T13:44:00Z,0,0,24033361920,21044920320,
2020-01-01T13:44:30Z,0,0,24049090560,21060648960,
2020-01-01T13:45:00Z,0,0,24064819200,21076377600,
2020-01-01T13:45:30Z,0,0,24080547840,21092106240,
2020-01-01T13:46:00Z,0,0,24096276480,21107834880,
2020-01-01T13:46:30Z,0,0,24112005120,21123563520,
2020-01-01T13:47:00Z,0,0,24127733760,21139292160,
2020-01-01T13:47:30Z,0,0,24143462400,21155020800,
2020-01-01T13:48:00Z,0,0,24159191040,21170749440,
2020-01-01T13:48:30Z,0,0,24174919680,21186478080,
2020-01-01T13:49:00Z,0,0,24190648320,21202206720,
2020-01-01T13:49:30Z,0,0,24206376960,21217935360,
2020-01-01T13:50:00Z,0,0,24222105600,21233664000,
2020-01-01T13:50:30Z,0,0,24237834240,21249392640,
2020-01-01T13:51:00Z,0,0,24253562880,21265121280,
2020-01-01T13:51:30Z,0,0,24269291520,21280849920,
2020-01-01T13:52:00Z,0,0,24285020160,21296578560,
2020-01-01T13:52:30Z,0,0,24300748800,21312307200,
2020-01-01T13:53:00Z,0,0,24316477440,21328035840,
2020-01-01T13:53:30Z,0,0,24332206080,21343764480,
2020-01-01T13:54:00Z,0,0,24347934720,21359493120,
2020-01-01T13:54:30Z,0,0,24363663360,21375221760,
2020-01-01T13:55:00Z,0,0,24379392000,21390950400,
2020-01-01T13:55:30Z,0,0,24395120640,21406679040,
2020-01-01T13:56:00Z,0,0,24410849280,21422407680,
2020-01-01T13:56:30Z,0,0,24426577920,21438136320,
2020-01-01T13:57:00Z,0,0,24442306560,21453864960,
2020-01-01T13:57:30Z,0,0,24458035200,21469593600,
2020-01-01T13:58:00Z,0,0,24473763840,21485322240,
2020-01-01T13:58:30Z,0,0,24489492480,21501050880,
2020-01-01T13:59:00Z,0,0,24505221120,21516779520,
2020-01-01T13:59:30Z,0,0,24520949760,21532508160,
2020-01-01T14:00:00Z,0,0,24536678400,21548236800,
2020-01-01T14:00:30Z,0,0,24552407040,21563965440,
2020-01-01T14:01:00Z,0,0,24568135680,21579694080,
2020-01-01T14:01:30Z,0,0,24583864320,21595422720,
2020-01-01T14:02:00Z,0,0,24599592960,21611151360,
2020-01-01T14:02:30Z,0,0,24615321600,21626880000,
2020-01-01T14:03:00Z,0,0,24631050240,21642608640,
2020-01-01T14:03:30Z,0,0,24646778880,21658337280,
2020-01-01T14:04:00Z,0,0,24662507520,21674065920,
2020-01-01T14:04:30Z,0,0,24678236160,21689794560,
2020-01-01T14:05:00Z,0,0,24693964800,21705523200,
2020-01-01T14:05:30Z,0,0,24709693440,21721251840,
2020-01-01T14:06:00Z,0,0,24725422080,21736980480,
2020-01-01T14:06:30Z,0,0,24741150720,21752709120,
2020-01-01T14:07:00Z,0,0,24756879360,21768437760,
2020-01-01T14:07:30Z,0,0,24772608000,21784166400,
2020-01-01T14:08:00Z,0,0,24788336640,21799895040,
2020-01-01T14:08:30Z,0,0,24804065280,21815623680,
2020-01-01T14:09:00Z,0,0,24819793920,21831352320,
2020-01-01T14:09:30Z,0,0,24835522560,21847080960,
2020-01-01T14:10:00Z,0,0,24851251200,21862809600,
2020-01-01T14:10:30Z,0,0,24866979840,21878538240,
2020-01-01T14:11:00Z,0,0,24882708480,21894266880,
2020-01-01T14:11:30Z,0,0,24898437120,21909995520,
2020-01-01T14:12:00Z,0,0,24914165760,21925724160,
2020-01-01T14:12:30Z,0,0,24929894400,21941452800,
2020-01-01T14:13:00Z,0,0,24945623040,21957181440,
2020-01-01T14:13:30Z,0,0,24961351680,21972910080,
2020-01-01T14:14:00Z,0,0,24977080320,21988638720,
2020-01-01T14:14:30Z,0,0,24992808960,22004367360,
2020-01-01T14:15:00Z,0,0,25008537600,22020096000,
2020-01-01T14:15:30Z,0,0,25024266240,22035824640,
2020-01-01T14:16:00Z,0,0,25039994880,22051553280,
2020-01-01T14:16:30Z,0,0,25055723520,22067281920,
2020-01-01T14:17:00Z,0,0,25071452160,22083010560,
2020-01-01T14:17:30Z,0,0,25087180800,22098739200,
2020-01-01T14:18:00Z,0,0,25102909440,22114467840,
2020-01-01T14:18:30Z,0,0,25118638080,22130196480,
2020-01-01T14:19:00Z,0,0,25134366720,22145925120,
2020-01-01T14:19:30Z,0,0,25150095360,22161653760,
2020-01-01T14:20:00Z,0,0,25165824000,22177382400,
2020-01-01T14:20:30Z,0,0,25181552640,22193111040,
2020-01-01T14:21:00Z,0,0,25197281280,22208839680,
2020-01-01T14:21:30Z,0,0,25213009920,22224568320,
2020-01-01T14:22:00Z,0,0,25228738560,22240296960,
2020-01-01T14:22:30Z,0,0,25244467200,22256025600,
2020-01-01T14:23:00Z,0,0,25260195840,22271754240,
2020-01-01T14:23:30Z,0,0,25275924480,22287482880,
2020-01-01T14:24:00Z,0,0,25291653120,22303211520,
2020-01-01T14:24:30Z,0,0,25307381760,22318940160,
2020-01-01T14:25:00Z,0,0,25323110400,22334668800,
2020-01-01T14:25:30Z,0,0,25338839040,22350397440,
2020-01-01T14:26:00Z,0,0,25354567680,22366126080,
2020-01-01T14:26:30Z,0,0,25370296320,22381854720,
2020-01-01T14:27:00Z,0,0,25386024960,22397583360,
2020-01-01T14:27:30Z,0,0,25401753600,22413312000,
2020-01-01T14:28:00Z,0,0,25417482240,22429040640,
2020-01-01T14:28:30Z,0,0,25433210880,22444769280,
2020-01-01T14:29:00Z,0,0,25448939520,22460497920,
2020-01-01T14:29:30Z,0,0,25464668160,22476226560,
2020-01-01T14:30:00Z,0,0,25480396800,22491955200,
2020-01-01T14:30:30Z,0,0,25496125440,22507683840,
2020-01-01T14:31:00Z,0,0,25511854080,22523412480,
2020-01-01T14:31:30Z,0,0,25527582720,22539141120,
2020-01-01T14:32:00Z,0,0,25543311360,22554869760,
2020-01-01T14:32:30Z,0,0,25559040000,22570598400,
2020-01-01T14:33:00Z,0,0,25574768640,22586327040,
2020-01-01T14:33:30Z,0,0,25590497280,22602055680,
2020-01-01T14:34:00Z,0,0,25606225920,22617784320,
2020-01-01T14:34:30Z,0,0,25621954560,22633512960,
2020-01-01T14:35:00Z,0,0,25637683200,22649241600,
2020-01-01T14:35:30Z,0,0,25653411840,22664970240,
2020-01-01T14:36:00Z,0,0,25669140480,22680698880,
2020-01-01T14:36:30Z,0,0,25684869120,22696427520,
2020-01-01T14:37:00Z,0,0,25700597760,22712156160,
2020-01-01T14:37:30Z,0,0,25716326400,22727884800,
2020-01-01T14:38:00Z,0,0,25732055040,22743613440,
2020-01-01T14:38:30Z,0,0,25747783680,22759342080,
2020-01-01T14:39:00Z,0,0,25763512320,22775070720,
2020-01-01T14:39:30Z,0,0,25779240960,22790799360,
2020-01-01T14:40:00Z,0,0,25794969600,22806528000,
2020-01-01T14:40:30Z,0,0,25810698240,22822256640,
2020-01-01T14:41:00Z,0,0,25826426880,22837985280,
2020-01-01T14:41:30Z,0,0,25842155520,22853713920,
2020-01-01T14:42:00Z,0,0,25857884160,22869442560,
2020-01-01T14:42:30Z,0,0,25873612800,22885171200,
2020-01-01T14:43:00Z,0,0,25889341440,22900899840,
2020-01-01T14:43:30Z,0,0,25905070080,22916628480,
2020-01-01T14:44:00Z,0,0,25920798720,22932357120,
2020-01-01T14:44:30Z,0,0,25936527360,22948085760,
2020-01-01T14:45:00Z,0,0,25952256000,22963814400,
2020-01-01T14:45:30Z,0,0,25967984640,22979543040,
2020-01-01T14:46:00Z,0,0,25983713280,22995271680,
2020-01-01T14:46:30Z,0,0,25999441920,23011000320,
2020-01-01T14:47:00Z,0,0,26015170560,23026728960,
2020-01-01T14:47:30Z,0,0,26030899200,23042457600,
2020-01-01T14:48:00Z,0,0,26046627840,23058186240,
2020-01-01T14:48:30Z,0,0,26062356480,23073914880,
2020-01-01T14:49:00Z,0,0,26078085120,23089643520,
2020-01-01T14:49:30Z,0,0,26093813760,23105372160,
2020-01-01T14:50:00Z,0,0,26109542400,23121100800,
2020-01-01T14:50:30Z,0,0,26125271040,23136829440,
2020-01-01T14:51:00Z,0,0,26140999680,23152558080,
2020-01-01T14:51:30Z,0,0,26156728320,23168286720,
2020-01-01T14:52:00Z,0,0,26172456960,23184015360,
2020-01-01T14:52:30Z,0,0,26188185600,23199744000,
2020-01-01T14:53:00Z,0,1,26203914240,23136829440,P0S0->P2S0
2020-01-01T14:53:30Z,0,1,26219642880,23073914880,
2020-01-01T14:54:00Z,0,1,26235371520,23011000320,
2020-01-01T14:54:30Z,0,1,26251100160,22948085760,
2020-01-01T14:55:00Z,0,1,26266828800,22885171200,
2020-01-01T14:55:30Z,0,0,26282557440,22900899840,
2020-01-01T14:56:00Z,0,0,26298286080,22916628480,
2020-01-01T14:56:30Z,0,0,26314014720,22932357120,
2020-01-01T14:57:00Z,0,0,26329743360,22948085760,
2020-01-01T14:57:30Z,0,0,26345472000,22963814400,
2020-01-01T14:58:00Z,0,0,26361200640,22979543040,
2020-01-01T14:58:30Z,0,0,26376929280,22995271680,
2020-01-01T14:59:00Z,0,0,26392657920,23011000320,
2020-01-01T14:59:30Z,0,0,26408386560,23026728960,
2020-01-01T15:00:00Z,0,0,26424115200,23042457600,
2020-01-01T15:00:30Z,0,0,26439843840,23058186240,
2020-01-01T15:01:00Z,0,0,26455572480,23073914880,
2020-01-01T15:01:30Z,0,0,26471301120,23089643520,
2020-01-01T15:02:00Z,0,0,26487029760,23105372160,
2020-01-01T15:02:30Z,0,0,26502758400,23121100800,
2020-01-01T15:03:00Z,0,0,26518487040,23136829440,
2020-01-01T15:03:30Z,0,0,26534215680,23152558080,
2020-01-01T15:04:00Z,0,0,26549944320,23168286720,
2020-01-01T15:04:30Z,0,0,26565672960,23184015360,
2020-01-01T15:05:00Z,0,0,26581401600,23199744000,
2020-01-01T15:05:30Z,0,0,26597130240,23215472640,
2020-01-01T15:06:00Z,0,0,26612858880,23231201280,
2020-01-01T15:06:30Z,0,0,26628587520,23246929920,
2020-01-01T15:07:00Z,0,0,26644316160,23262658560,
2020-01-01T15:07:30Z,0,0,26660044800,23278387200,
2020-01-01T15:08:00Z,0,0,26675773440,23294115840,
2020-01-01T15:08:30Z,0,0,26691502080,23309844480,
2020-01-01T15:09:00Z,0,0,26707230720,23325573120,
2020-01-01T15:09:30Z,0,0,26722959360,23341301760,
2020-01-01T15:10:00Z,0,0,26738688000,23357030400,
2020-01-01T15:10:30Z,0,0,26754416640,23372759040,
2020-01-01T15:11:00Z,0,0,26770145280,23388487680,
2020-01-01T15:11:30Z,0,0,26785873920,23404216320,
2020-01-01T15:12:00Z,0,0,26801602560,23419944960,
2020-01-01T15:12:30Z,0,0,26817331200,23435673600,
2020-01-01T15:13:00Z,0,0,26833059840,23451402240,
2020-01-01T15:13:30Z,0,0,26848788480,23467130880,
2020-01-01T15:14:00Z,0,0,26864517120,23482859520,
2020-01-01T15:14:30Z,0,0,26880245760,23498588160,
2020-01-01T15:15:00Z,0,0,26895974400,23514316800,
2020-01-01T15:15:30Z,0,0,26911703040,23530045440,
2020-01-01T15:16:00Z,0,0,26927431680,23545774080,
2020-01-01T15:16:30Z,0,0,26943160320,23561502720,
2020-01-01T15:17:00Z,0,0,26958888960,23577231360,
2020-01-01T15:17:30Z,0,0,26974617600,23592960000,
2020-01-01T15:18:00Z,0,0,26990346240,23608688640,
2020-01-01T15:18:30Z,0,0,27006074880,23624417280,
2020-01-01T15:19:00Z,0,0,27021803520,23640145920,
2020-01-01T15:19:30Z,0,0,27037532160,23655874560,
2020-01-01T15:20:00Z,0,0,27053260800,23671603200,
2020-01-01T15:20:30Z,0,0,27068989440,23687331840,
2020-01-01T15:21:00Z,0,0,27084718080,23703060480,
2020-01-01T15:21:30Z,0,0,27100446720,23718789120,
2020-01-01T15:22:00Z,0,0,27116175360,23734517760,
2020-01-01T15:22:30Z,0,0,27131904000,23750246400,
2020-01-01T15:23:00Z,0,0,27147632640,23765975040,
2020-01-01T15:23:30Z,0,0,27163361280,23781703680,
2020-01-01T15:24:00Z,0,0,27179089920,23797432320,
2020-01-01T15:24:30Z,0,0,27194818560,23813160960,
2020-01-01T15:25:00Z,0,0,27210547200,23828889600,
2020-01-01T15:25:30Z,0,0,27226275840,23844618240,
2020-01-01T15:26:00Z,0,0,27242004480,23860346880,
2020-01-01T15:26:30Z,0,0,27257733120,23876075520,
2020-01-01T15:27:00Z,0,0,27273461760,23891804160,
2020-01-01T15:27:30Z,0,0,27289190400,23907532800,
2020-01-01T15:28:00Z,0,0,27304919040,23923261440,
