architecture,thread,terminal_class,condition,trial_idx,latency_s,produced_tier,structural_incapacity,success,has_prior_reference
RoiFirst,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,151,9494.09696480789,True,False,False,
Progressive,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,151,9488.25045728789,True,False,False,
ContactAware,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,151,nan,False,True,False,
ThreadAwarePriority,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,151,9486.48884960789,True,False,False,
GroundOnly,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,152,nan,False,True,False,
CompressedFull,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,152,nan,False,True,False,
QuicklookFirst,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,152,nan,False,True,False,
RoiFirst,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,152,5532.689481533715,True,False,False,
Progressive,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,152,5526.842974013714,True,False,False,
ContactAware,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,152,nan,False,True,False,
ThreadAwarePriority,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,152,5525.081366333715,True,False,False,
GroundOnly,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,153,nan,False,True,False,
CompressedFull,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,153,nan,False,True,False,
QuicklookFirst,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,153,nan,False,True,False,
RoiFirst,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,153,520.7474360219785,True,False,True,
Progressive,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,153,514.9009285019785,True,False,True,
ContactAware,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,153,nan,False,True,False,
ThreadAwarePriority,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,153,513.1393208219785,True,False,True,
GroundOnly,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,154,nan,False,True,False,
CompressedFull,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,154,nan,False,True,False,
QuicklookFirst,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,154,nan,False,True,False,
RoiFirst,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,154,22519.208815359336,True,False,False,
Progressive,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,154,22513.362307839336,True,False,False,
ContactAware,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,154,nan,False,True,False,
ThreadAwarePriority,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,154,22511.600700159335,True,False,False,
GroundOnly,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,155,nan,False,True,False,
CompressedFull,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,155,nan,False,True,False,
QuicklookFirst,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,155,nan,False,True,False,
RoiFirst,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,155,21671.998498944507,True,False,False,
Progressive,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,155,21666.151991424507,True,False,False,
ContactAware,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,155,nan,False,True,False,
ThreadAwarePriority,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,155,21664.390383744507,True,False,False,
GroundOnly,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,156,nan,False,True,False,
CompressedFull,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,156,nan,False,True,False,
QuicklookFirst,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,156,nan,False,True,False,
RoiFirst,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,156,30022.267891858995,True,False,False,
Progressive,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,156,30016.421384338995,True,False,False,
ContactAware,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,156,nan,False,True,False,
ThreadAwarePriority,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,156,30014.659776658995,True,False,False,
GroundOnly,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,157,nan,False,True,False,
CompressedFull,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,157,nan,False,True,False,
QuicklookFirst,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,157,nan,False,True,False,
RoiFirst,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,157,2938.0344175759237,True,False,False,
Progressive,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,157,2932.1879100559236,True,False,False,
ContactAware,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,157,nan,False,True,False,
ThreadAwarePriority,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,157,2930.4263023759236,True,False,False,
GroundOnly,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,158,nan,False,True,False,
CompressedFull,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,158,nan,False,True,False,
QuicklookFirst,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,158,nan,False,True,False,
RoiFirst,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,158,38552.19950185201,True,False,False,
Progressive,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,158,38546.35299433201,True,False,False,
ContactAware,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,158,nan,False,True,False,
ThreadAwarePriority,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,158,38544.59138665201,True,False,False,
GroundOnly,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,159,nan,False,True,False,
CompressedFull,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,159,nan,False,True,False,
QuicklookFirst,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,159,nan,False,True,False,
RoiFirst,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,159,35148.11335538421,True,False,False,
Progressive,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,159,35142.26684786421,True,False,False,
ContactAware,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,159,nan,False,True,False,
ThreadAwarePriority,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,159,35140.50524018421,True,False,False,
GroundOnly,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,160,nan,False,True,False,
CompressedFull,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,160,nan,False,True,False,
QuicklookFirst,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,160,nan,False,True,False,
RoiFirst,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,160,20129.293010706548,True,False,False,
Progressive,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,160,20123.446503186547,True,False,False,
ContactAware,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,160,nan,False,True,False,
ThreadAwarePriority,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,160,20121.684895506547,True,False,False,
GroundOnly,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,161,nan,False,True,False,
CompressedFull,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,161,nan,False,True,False,
QuicklookFirst,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,161,nan,False,True,False,
RoiFirst,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,161,12416.505588240456,True,False,False,
Progressive,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,161,12410.659080720456,True,False,False,
ContactAware,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,161,nan,False,True,False,
ThreadAwarePriority,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,161,12408.897473040455,True,False,False,
GroundOnly,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,162,nan,False,True,False,
CompressedFull,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,162,nan,False,True,False,
QuicklookFirst,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,162,nan,False,True,False,
RoiFirst,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,162,nan,False,False,False,
Progressive,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,162,nan,False,False,False,
ContactAware,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,162,nan,False,True,False,
ThreadAwarePriority,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,162,nan,False,False,False,
GroundOnly,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,163,nan,False,True,False,
CompressedFull,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,163,nan,False,True,False,
QuicklookFirst,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,163,nan,False,True,False,
RoiFirst,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,163,41485.24857872038,True,False,False,
Progressive,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,163,41479.40207120038,True,False,False,
ContactAware,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,163,nan,False,True,False,
ThreadAwarePriority,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,163,41477.64046352038,True,False,False,
GroundOnly,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,164,nan,False,True,False,
CompressedFull,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,164,nan,False,True,False,
QuicklookFirst,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,164,nan,False,True,False,
RoiFirst,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,164,14794.525398217374,True,False,False,
Progressive,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,164,14788.678890697374,True,False,False,
ContactAware,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,164,nan,False,True,False,
ThreadAwarePriority,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,164,14786.917283017374,True,False,False,
GroundOnly,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,165,nan,False,True,False,
CompressedFull,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,165,nan,False,True,False,
QuicklookFirst,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,165,nan,False,True,False,
RoiFirst,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,165,15922.8730521783,True,False,False,
Progressive,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,165,15917.0265446583,True,False,False,
ContactAware,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,165,nan,False,True,False,
ThreadAwarePriority,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,165,15915.2649369783,True,False,False,
GroundOnly,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,166,nan,False,True,False,
CompressedFull,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,166,nan,False,True,False,
QuicklookFirst,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,166,nan,False,True,False,
RoiFirst,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,166,12585.238107887038,True,False,False,
Progressive,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,166,12579.391600367038,True,False,False,
ContactAware,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,166,nan,False,True,False,
ThreadAwarePriority,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,166,12577.629992687038,True,False,False,
GroundOnly,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,167,nan,False,True,False,
CompressedFull,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,167,nan,False,True,False,
QuicklookFirst,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,167,nan,False,True,False,
RoiFirst,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,167,37821.15865326009,True,False,False,
Progressive,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,167,37815.31214574009,True,False,False,
ContactAware,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,167,nan,False,True,False,
ThreadAwarePriority,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,167,37813.550538060095,True,False,False,
GroundOnly,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,168,nan,False,True,False,
CompressedFull,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,168,nan,False,True,False,
QuicklookFirst,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,168,nan,False,True,False,
RoiFirst,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,168,15193.926007328992,True,False,False,
Progressive,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,168,15188.079499808991,True,False,False,
ContactAware,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,168,nan,False,True,False,
ThreadAwarePriority,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,168,15186.317892128991,True,False,False,
GroundOnly,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,169,nan,False,True,False,
CompressedFull,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,169,nan,False,True,False,
QuicklookFirst,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,169,nan,False,True,False,
RoiFirst,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,169,22068.22437016922,True,False,False,
Progressive,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,169,22062.37786264922,True,False,False,
ContactAware,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,169,nan,False,True,False,
ThreadAwarePriority,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,169,22060.61625496922,True,False,False,
GroundOnly,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,170,nan,False,True,False,
CompressedFull,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,170,nan,False,True,False,
QuicklookFirst,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,170,nan,False,True,False,
RoiFirst,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,170,22935.289307008206,True,False,False,
Progressive,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,170,22929.442799488206,True,False,False,
ContactAware,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,170,nan,False,True,False,
ThreadAwarePriority,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,170,22927.681191808206,True,False,False,
GroundOnly,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,171,nan,False,True,False,
CompressedFull,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,171,nan,False,True,False,
QuicklookFirst,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,171,nan,False,True,False,
RoiFirst,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,171,10269.09384722168,True,False,False,
Progressive,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,171,10263.24733970168,True,False,False,
ContactAware,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,171,nan,False,True,False,
ThreadAwarePriority,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,171,10261.48573202168,True,False,False,
GroundOnly,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,172,nan,False,True,False,
CompressedFull,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,172,nan,False,True,False,
QuicklookFirst,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,172,nan,False,True,False,
RoiFirst,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,172,15492.648057357146,True,False,False,
Progressive,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,172,15486.801549837146,True,False,False,
ContactAware,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,172,nan,False,True,False,
ThreadAwarePriority,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,172,15485.039942157146,True,False,False,
GroundOnly,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,173,nan,False,True,False,
CompressedFull,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,173,nan,False,True,False,
QuicklookFirst,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,173,nan,False,True,False,
RoiFirst,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,173,nan,False,False,False,
Progressive,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,173,nan,False,False,False,
ContactAware,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,173,nan,False,True,False,
ThreadAwarePriority,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,173,nan,False,False,False,
GroundOnly,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,174,nan,False,True,False,
CompressedFull,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,174,nan,False,True,False,
QuicklookFirst,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,174,nan,False,True,False,
RoiFirst,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,174,5990.142172222491,True,False,False,
Progressive,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,174,5984.295664702491,True,False,False,
ContactAware,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,174,nan,False,True,False,
ThreadAwarePriority,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,174,5982.534057022492,True,False,False,
GroundOnly,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,175,nan,False,True,False,
CompressedFull,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,175,nan,False,True,False,
QuicklookFirst,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,175,nan,False,True,False,
RoiFirst,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,175,3028.782239716733,True,False,False,
Progressive,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,175,3022.9357321967327,True,False,False,
ContactAware,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,175,nan,False,True,False,
ThreadAwarePriority,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,175,3021.1741245167327,True,False,False,
GroundOnly,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,176,nan,False,True,False,
CompressedFull,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,176,nan,False,True,False,
QuicklookFirst,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,176,nan,False,True,False,
RoiFirst,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,176,30251.173852957727,True,False,False,
Progressive,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,176,30245.327345437727,True,False,False,
ContactAware,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,176,nan,False,True,False,
ThreadAwarePriority,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,176,30243.565737757726,True,False,False,
GroundOnly,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,177,nan,False,True,False,
CompressedFull,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,177,nan,False,True,False,
QuicklookFirst,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,177,nan,False,True,False,
RoiFirst,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,177,14920.312517566243,True,False,False,
Progressive,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,177,14914.466010046242,True,False,False,
ContactAware,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,177,nan,False,True,False,
ThreadAwarePriority,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,177,14912.704402366242,True,False,False,
GroundOnly,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,178,nan,False,True,False,
CompressedFull,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,178,nan,False,True,False,
QuicklookFirst,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,178,nan,False,True,False,
RoiFirst,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,178,27239.0655654805,True,False,False,
Progressive,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,178,27233.2190579605,True,False,False,
ContactAware,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,178,nan,False,True,False,
ThreadAwarePriority,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,178,27231.4574502805,True,False,False,
GroundOnly,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,179,nan,False,True,False,
CompressedFull,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,179,nan,False,True,False,
QuicklookFirst,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,179,nan,False,True,False,
RoiFirst,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,179,1171.9919368487463,True,False,False,
Progressive,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,179,1166.1454293287463,True,False,False,
ContactAware,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,179,nan,False,True,False,
ThreadAwarePriority,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,179,1164.3838216487463,True,False,False,
GroundOnly,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,180,nan,False,True,False,
CompressedFull,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,180,nan,False,True,False,
QuicklookFirst,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,180,nan,False,True,False,
RoiFirst,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,180,10594.999703074842,True,False,False,
Progressive,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,180,10589.153195554842,True,False,False,
ContactAware,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,180,nan,False,True,False,
ThreadAwarePriority,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,180,10587.391587874841,True,False,False,
GroundOnly,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,181,nan,False,True,False,
CompressedFull,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,181,nan,False,True,False,
QuicklookFirst,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,181,nan,False,True,False,
RoiFirst,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,181,7609.238237043319,True,False,False,
Progressive,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,181,7603.391729523319,True,False,False,
ContactAware,MT2_ROUTE_RECON_FIRST,VEHICLE_MOUNTED,REACHBACK_LOST,181,nan,False,True,False,
